Customer;Customer Plant;Vehicle Name;Sub Family;Customer PN;Spare or Original;Engine Nr;Production Date;Inservice Date;Repair Date;Customer Recording Date;Upload Date;KMS;Repair Country;Climate;Technical Factor;Total Warranty Cost €;Labor cost €;Material cost €;MIS;KM/Year
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-07-13;2022-07-05;2023-05-31;2023-06-07;2023-06-25;29735;BR;Tropical;1;330,5479275;46,46757546;284,080352;11;32889
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-03-23;2021-04-14;2023-04-04;2023-04-05;2023-04-21;16635;BR;Tropical;1;330,4081333;52,0034238;278,4047095;24;8433
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-05-10;2021-08-27;2023-07-18;2023-07-20;2023-08-24;19907;BR;Tropical;1;138,4334869;42,62789614;95,8055908;23;10531
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-03-18;2021-03-10;2023-09-26;2023-09-26;2023-10-26;32003;BR;Tropical;1;392,7097262;47,22246387;345,4872623;31;12560
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-16;2021-12-26;2023-11-16;2024-01-08;2024-02-22;21040;BR;Tropical;1;341,0162532;38,935764;302,0804892;23;11130
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-07;2021-12-18;2023-03-13;2023-04-10;2023-04-21;19577;BR;Tropical;1;291,8249479;24,10051146;267,7244365;15;15879
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2021-12-17;2022-02-23;2023-05-19;2023-05-20;2023-05-30;22840;CL;Temperate;1;396,1859407;45,84316159;350,3427791;15;18526
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-10-27;2021-10-28;2023-09-18;2023-09-22;2023-10-26;41336;BR;Tropical;1;335,6364345;35,66614747;299,9702871;23;21866
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-16;2021-12-08;2023-11-28;2023-11-29;2023-12-14;22195;BR;Tropical;1;152,5713353;58,38735665;94,18397866;24;11252
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-05-25;2022-06-02;2023-11-24;2023-12-12;2024-01-25;28668;BR;Tropical;1;138,4392996;41,895252;96,5440476;18;19377
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2022-07-11;2022-08-18;2023-02-14;2023-03-03;2023-03-28;10634;CO;Tropical;1;532,0083557;36,46576857;495,5425872;6;21563
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-11-09;2021-12-17;2023-07-10;2023-07-20;2023-08-24;41925;BR;Tropical;1;361,6847445;55,83378351;305,850961;19;26847
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-05-14;2021-10-03;2023-04-26;2023-05-04;2023-05-30;21552;BR;Tropical;1;408,534424;83,81125273;324,7231712;19;13801
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-05-24;2022-06-08;2023-07-03;2023-07-14;2023-08-24;9420;BR;Tropical;1;314,5181983;34,00725689;280,5109414;13;8816
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2021-02-01;2021-01-28;2023-11-14;2023-12-13;2024-01-25;72074;BR;Tropical;1;348,6369348;46,8801396;301,7567952;34;25791
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-08-23;2021-08-14;2023-12-02;2024-01-03;2024-01-25;26210;BR;Tropical;1;303,2827812;26,959086;276,3236952;28;11389
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-10-07;2022-10-24;2023-12-18;2023-12-18;2024-01-25;20214;BR;Tropical;1;331,0742232;37,4282748;293,6459484;14;17567
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-01-25;2022-04-02;2024-01-22;2024-01-26;2024-02-22;23005;BR;Tropical;1;342,9399204;46,9171332;296,0227872;22;12722
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-08-24;2021-09-07;2023-08-28;2023-08-31;2023-09-27;51689;BR;Tropical;1;365,710816;56,45819738;309,2526186;24;26203
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2021-04-06;2021-04-18;2023-10-05;2023-10-16;2023-11-28;26456;BR;Tropical;1;156,1221067;59,85985503;96,26225169;30;10729
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-01-11;2022-02-01;2024-01-22;2024-01-31;2024-02-22;18305;BR;Tropical;1;141,8519592;41,941494;99,9104652;24;9280
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-04-22;2021-05-23;2023-11-09;2023-12-07;2023-12-14;74807;BR;Tropical;1;140,5863169;43,29890806;97,28740879;30;30338
Make D;Site RO;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-10-03;2023-03-09;2024-01-03;2024-01-15;2024-02-22;20954;BR;Tropical;1;356,3038584;45,918306;310,3855524;10;25494
Make D;Site RO;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-09-12;2022-10-24;2023-03-23;2023-04-04;2023-04-21;21458;BR;Tropical;1;310,7623955;57,58587019;253,1765253;5;52214
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-07;2021-12-10;2023-04-04;2023-04-13;2023-04-21;17879;BR;Tropical;1;320,8555331;43,47598065;277,3795524;16;13595
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FLI;2022-01-12;2022-01-31;2023-10-23;2023-10-25;2023-11-28;19211;UY;Temperate;1;592,3730508;37,52074986;554,852301;21;11130
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2023-03-07;2023-02-16;2024-01-12;2024-01-17;2024-02-22;34943;BR;Tropical;1;149,7593412;41,9322456;107,8270956;11;38649
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-09-26;2022-11-22;2023-03-22;2023-03-27;2023-04-21;3647;BR;Tropical;1;350,9951518;81,36951491;269,6256369;4;11093
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-02-12;2021-02-25;2023-05-16;2023-05-18;2023-05-30;30642;BR;Tropical;1;110,6237707;19,61777905;91,00599165;27;13808
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-02-03;2022-01-15;2023-11-06;2023-11-22;2023-12-14;32910;BR;Tropical;1;121,2481261;27,06414744;94,18397866;22;18200
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-01-17;2022-03-13;2024-02-01;2024-02-08;2024-02-22;35541;BR;Tropical;1;133,1029728;41,7842712;91,3187016;23;18801
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-11-29;2021-11-08;2023-05-02;2023-05-09;2023-05-30;28914;BR;Tropical;1;344,0147639;37,76305972;306,2517042;18;19544
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2022-06-01;2022-06-12;2023-07-07;2023-07-31;2023-08-24;32630;BR;Tropical;1;344,0800012;40,074323;304,0056782;13;30538
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-11-22;2022-11-13;2023-10-09;2023-10-20;2023-11-28;12917;BR;Tropical;1;156,4389735;59,86917464;96,56979882;11;14287
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-03-23;2021-04-10;2023-10-27;2023-10-31;2023-11-28;43260;BR;Tropical;1;367,8636459;29,42200877;338,4416372;31;16978
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-01-20;2022-01-26;2024-01-16;2024-01-19;2024-02-22;39797;BR;Tropical;1;339,4810188;38,4455988;301,03542;24;20175
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-11-16;2021-11-19;2023-06-12;2023-06-26;2023-07-27;22055;BR;Tropical;1;301,7596522;33,11257433;268,6470779;19;14123
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-11-16;2021-12-06;2023-06-29;2023-06-29;2023-07-27;15795;BR;Tropical;1;303,7354095;35,08833165;268,6470779;19;10114
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2023-01-03;2022-12-26;2023-12-21;2023-12-22;2024-01-25;52865;BR;Tropical;1;323,0558604;29,409912;293,6459484;12;53599
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-11-26;2021-11-22;2023-03-17;2023-03-23;2023-04-21;16427;BR;Tropical;1;375,1609006;81,3601953;293,8007053;16;12491
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-12-07;2022-12-28;2023-07-26;2023-07-27;2023-08-24;11599;BR;Tropical;1;156,6533245;52,04070224;104,6126223;7;20160
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-11-29;2021-12-01;2023-02-24;2023-03-09;2023-03-28;18830;BR;Tropical;1;142,3622862;53,73756117;88,62472504;15;15273
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;GL4;2022-03-21;2022-03-09;2023-04-03;2023-04-11;2023-04-21;41923;BR;Tropical;1;309,8117952;32,31108787;277,5007074;13;39236
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;GL4;2021-12-15;2021-11-29;2023-09-20;2023-09-23;2023-10-26;15740;BR;Tropical;1;330,3894941;35,16288853;295,2266056;22;8705
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-12-17;2021-12-04;2023-09-25;2023-09-25;2023-10-26;12841;BR;Tropical;1;145,2554415;50,40977049;94,84567097;22;7101
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-03;2021-11-24;2023-09-15;2023-09-28;2023-10-26;17353;BR;Tropical;1;350,6782851;28,1452222;322,5330629;22;9597
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-10-26;2021-11-02;2023-03-27;2023-04-03;2023-04-21;15345;BR;Tropical;1;404,0703308;94,55676306;309,5135677;17;10982
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-05-05;2021-09-28;2023-03-22;2023-04-12;2023-04-21;20136;BR;Tropical;1;141,2666484;52,94470441;88,32194397;18;13610
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-09-22;2022-09-27;2023-09-22;2023-09-25;2023-10-26;21497;BR;Tropical;1;165,8610992;60,28855709;105,5725421;12;21796
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2022-09-21;2022-09-26;2024-01-19;2024-01-19;2024-02-22;15986;BR;Tropical;1;358,8656652;29,4376572;329,428008;16;12156
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2021-03-08;2021-03-08;2023-06-26;2023-06-29;2023-07-27;29000;BR;Tropical;1;141,0429777;49,59896442;91,44401332;28;12601
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-09-22;2022-09-11;2023-08-07;2023-09-14;2023-09-27;42188;BR;Tropical;1;451,0318456;71,41617143;379,6156741;11;46662
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-15;2021-12-21;2023-12-11;2023-12-11;2024-01-25;22025;BR;Tropical;1;156,0852468;59,8463964;96,2388504;24;11165
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;FL4;2023-02-27;2023-03-17;2023-10-13;2024-02-09;2024-02-22;11306;CL;Temperate;1;371,2585212;48,1656672;323,092854;7;19651
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2023-03-31;2023-04-07;2023-11-03;2023-11-29;2023-12-14;19638;BR;Tropical;1;331,013908;38,41543242;292,5984756;7;34133
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-03-23;2021-06-01;2023-12-18;2023-12-28;2024-01-25;35298;BR;Tropical;1;110,6940996;14,150052;96,5440476;31;13854
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-01-13;2022-01-18;2024-01-08;2024-01-23;2024-02-22;49653;BR;Tropical;1;122,1436188;30,5104716;91,6331472;24;25171
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-09-23;2022-10-22;2023-04-20;2023-05-16;2023-05-30;7921;BR;Tropical;1;149,5704209;58,85333715;90,71708374;6;16062
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-06;2022-01-26;2023-10-18;2023-10-20;2023-11-28;15390;BR;Tropical;1;331,1630217;37,43687337;293,7261484;21;8916
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-11-29;2021-12-14;2023-03-09;2023-03-30;2023-04-21;14802;BR;Tropical;1;101,5651098;12,12481261;89,44029717;15;12006
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-11-17;2021-11-28;2023-03-23;2023-03-25;2023-04-21;17972;BR;Tropical;1;135,898553;48,81611718;87,08243584;16;13666
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-01-12;2022-01-21;2023-06-15;2023-07-05;2023-07-27;19443;BR;Tropical;1;125,1996407;31,00634247;94,19329827;17;13915
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-17;2021-12-28;2023-11-18;2023-11-21;2023-12-14;31458;BR;Tropical;1;318,7679404;27,25053964;291,5174008;23;16641
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2021-11-18;2022-02-08;2023-06-03;2023-06-12;2023-06-25;26950;MX;Dry;1;903,3963954;148,8528109;754,5435844;16;20493
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-10-25;2021-11-03;2023-06-26;2023-06-28;2023-07-27;28293;BR;Tropical;1;121,6488693;30,20485601;91,44401332;20;17212
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2022-11-03;2023-03-20;2023-10-16;2023-11-29;2023-12-14;7548;MX;Dry;1;886,5372209;146,0755671;740,4616537;7;13119
Make D;Site SC;MD MB;Alternators NRG NRG12;78875549;Original;KL4;2023-02-08;2023-03-08;2024-01-02;2024-01-11;2024-02-22;20563;BR;Tropical;1;140,2242408;43,0143084;97,2099324;10;25018
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-09-22;2022-09-29;2024-01-22;2024-01-26;2024-02-22;98234;BR;Tropical;1;341,0902404;38,4455988;302,6446416;16;74699
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-17;2021-12-05;2024-01-24;2024-01-30;2024-02-22;41863;BR;Tropical;1;141,2415648;41,9322456;99,3093192;26;19590
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-01-07;2022-01-15;2024-01-05;2024-02-09;2024-02-22;19229;BR;Tropical;1;137,4867144;38,5288344;98,95788;24;9748
Make D;Site SC;MD TB;Alternators NRG NRG12;20172631;Original;HL4;2021-10-19;2021-11-28;2023-04-22;2023-05-04;2023-05-30;25722;CO;Tropical;1;398,1337392;36,14144758;361,9922916;17;18409
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-12-15;2021-12-27;2023-07-20;2023-07-21;2023-08-24;32803;BR;Tropical;1;149,8966072;52,04070224;97,855905;19;21005
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-12-02;2021-12-19;2023-07-12;2023-07-24;2023-08-24;19408;BR;Tropical;1;139,5238813;43,71829051;95,8055908;19;12428
Make D;Site GR;MD OH;Alternators NRG NRG12;20172631;Original;FL4;2022-01-06;2022-03-07;2023-06-30;2023-08-01;2023-08-24;14361;CO;Tropical;1;425,8502593;22,73052879;403,1197306;16;10920
Make D;Site SC;MD MB;Alternators NRG NRG12;78875549;Original;KL4;2023-03-03;2023-02-25;2023-10-23;2023-10-24;2023-11-28;23511;BR;Tropical;1;155,8425184;59,85985503;95,98266339;8;35756
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-09-14;2021-09-24;2023-02-16;2023-02-24;2023-03-28;25298;BR;Tropical;1;123,6326057;37,47793276;86,15467298;17;18105
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-09-01;2022-09-11;2023-08-07;2023-08-31;2023-09-27;23400;BR;Tropical;1;340,4546729;39,5151464;300,9395265;11;25882
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2022-03-18;2022-04-06;2023-09-28;2023-10-02;2023-10-26;15622;BR;Tropical;1;147,7903754;42,97272171;104,8176537;18;10559
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-12-15;2021-12-24;2023-12-14;2023-12-18;2024-01-25;55185;BR;Tropical;1;144,5617404;50,033844;94,5278964;24;27976
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-09-05;2022-08-28;2023-02-24;2023-02-28;2023-03-28;7052;BR;Tropical;1;361,8533409;89,22830919;272,6250317;6;14300
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-11-29;2021-12-02;2023-03-27;2023-04-11;2023-04-21;16124;BR;Tropical;1;101,4905529;12,19936949;89,29118341;16;12261
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2022-05-19;2022-05-29;2023-04-24;2023-04-25;2023-05-30;45771;BR;Tropical;1;324,7324908;46,32778131;278,4047095;11;50626
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-03-25;2021-06-01;2023-05-22;2023-05-31;2023-06-25;23242;BR;Tropical;1;342,7659362;53,95122229;288,8147139;24;11782
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-01-20;2022-02-06;2023-07-31;2023-08-23;2023-09-27;19207;BR;Tropical;1;108,7598487;11,89182236;96,86802634;18;12983
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-01-26;2022-01-29;2023-09-21;2023-09-22;2023-10-26;20648;BR;Tropical;1;117,1008997;27,94951039;89,15138926;20;12561
Make D;Site RO;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-10-05;2022-10-22;2023-10-17;2023-10-18;2023-11-28;13217;BR;Tropical;1;337,4537585;38,41543242;299,0383261;12;13401
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2021-12-18;2022-04-02;2023-07-26;2023-11-17;2023-11-28;11771;CL;Temperate;1;949,9944454;645,5973435;304,3971018;16;8951
Make D;Site RO;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2023-01-17;2023-03-26;2023-12-21;2024-01-04;2024-01-25;7216;AR;Temperate;1;367,7811228;50,4870156;317,2941072;9;9755
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-11-29;2023-01-07;2023-10-04;2023-10-06;2023-10-26;10721;BR;Tropical;1;339,4108766;39,39399147;300,0168851;9;14493
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2023-05-31;2023-06-18;2023-11-15;2023-12-07;2023-12-14;8951;BR;Tropical;1;325,5432969;29,6363598;295,9069371;5;21781
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-11-24;2021-11-15;2024-01-04;2024-01-05;2024-01-25;25099;BR;Tropical;1;349,1455968;38,9265156;310,2190812;26;11745
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-03-30;2022-06-11;2023-02-06;2023-02-23;2023-03-28;10897;BR;Tropical;1;329,3619418;76,24660701;253,1153348;8;16573
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-03-22;2022-03-18;2023-04-12;2023-04-18;2023-05-30;5199;BR;Tropical;1;303,9777194;26,47701201;277,5007074;13;4866
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-09-15;2021-09-11;2023-05-04;2023-06-01;2023-06-25;9179;BR;Tropical;1;338,3670803;45,46105758;292,9060227;20;5584
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-11-26;2021-12-02;2023-11-22;2023-11-28;2023-12-14;24445;BR;Tropical;1;161,0242216;58,38735665;102,6368649;24;12392
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-01-24;2022-01-31;2023-12-22;2024-01-02;2024-01-25;26269;BR;Tropical;1;140,3722152;51,189894;89,1823212;23;13896
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-03;2021-12-17;2023-04-11;2023-04-14;2023-05-30;22327;BR;Tropical;1;142,7205075;56,73778568;85,98272186;16;16978
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-01-18;2022-01-11;2023-07-05;2023-07-13;2023-07-27;24954;BR;Tropical;1;348,6372905;51,01554514;297,6217454;18;16867
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-01-24;2022-01-24;2023-07-18;2023-07-26;2023-08-24;35840;BR;Tropical;1;146,4110731;50,92234904;95,48872406;18;24225
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-02-05;2021-02-17;2023-12-04;2023-12-15;2024-01-25;159795;BR;Tropical;1;147,6876996;51,143652;96,5440476;34;57182
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-05-11;2022-05-06;2023-12-27;2024-01-19;2024-02-22;38843;BR;Tropical;1;129,1724028;29,8630836;99,3093192;20;23629
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-12-06;2022-01-14;2023-02-08;2023-02-28;2023-03-28;16395;BR;Tropical;1;399,8048551;64,06349309;335,741362;13;15344
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-05-17;2022-07-24;2023-04-20;2023-05-11;2023-05-30;10373;BR;Tropical;1;334,909505;46,09479106;288,8147139;9;14023
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2022-08-10;2022-08-10;2023-11-03;2023-11-17;2023-11-28;26180;BR;Tropical;1;150,595578;58,38735665;92,20822134;15;21235
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-10-28;2021-10-28;2024-01-16;2024-01-18;2024-02-22;17290;BR;Tropical;1;150,4992132;51,189894;99,3093192;27;7791
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-09-29;2021-10-05;2023-02-27;2023-02-28;2023-03-28;10899;BR;Tropical;1;323,3911017;49,08532026;274,3057814;17;7800
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-03;2022-03-20;2023-03-15;2023-03-20;2023-03-28;15794;BR;Tropical;1;335,0727764;66,42211423;268,6506622;12;16013
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-16;2021-12-11;2023-05-05;2023-05-31;2023-06-25;16968;BR;Tropical;1;344,5180229;53,95122229;290,5668006;17;12144
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-06-21;2022-06-28;2023-06-23;2023-07-07;2023-07-27;20367;BR;Tropical;1;339,783661;39,07712473;300,7065363;12;20650
Make D;Site SC;MD MB;Alternators NRG NRG12;78875549;Original;KL4;2023-02-17;2023-03-05;2023-08-02;2023-08-17;2023-09-27;4728;BR;Tropical;1;134,8733959;35,92709655;98,94629937;5;11505
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-07-27;2022-07-21;2023-08-15;2023-08-23;2023-09-27;12899;BR;Tropical;1;127,9023276;31,35116804;96,5511596;13;12072
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-11-16;2021-11-30;2023-12-20;2023-12-21;2024-01-25;72965;BR;Tropical;1;338,3342172;38,3993568;299,9348604;25;35510
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;JLI;2022-11-25;2022-11-17;2024-01-11;2024-01-17;2024-02-22;31410;BR;Tropical;1;138,8369808;41,9322456;96,9047352;14;27297
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;FL4;2022-01-12;2022-04-25;2023-04-20;2023-05-09;2023-05-30;15725;CO;Tropical;1;111,5464121;21,68673247;89,85967962;12;15943
Make D;Site RO;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2023-02-03;2023-03-18;2023-05-17;2023-05-26;2023-06-25;1891;BR;Tropical;1;300,3989891;11,58427523;288,8147139;2;11504
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-05-21;2021-11-10;2023-09-01;2023-09-01;2023-09-27;33021;BR;Tropical;1;136,7279983;42,19919408;94,52880423;22;18262
